imdb_id,month,country,platform,streams,total_minutes
tt28494829,2025-05-01,Colombia,Netflix,13.0,653.0
tt28494829,2025-05-01,Mexico,Netflix,57.0,2634.0
tt28494829,2025-06-01,Argentina,Netflix,28.0,2624.0
tt28494829,2025-06-01,Brazil,Netflix,310.0,24705.0
tt28494829,2025-06-01,Colombia,Netflix,31.0,2393.0
tt28494829,2025-06-01,Mexico,Netflix,67.0,4550.0
tt28494829,2025-07-01,Brazil,Netflix,9.0,1042.0
tt28494829,2025-07-01,Colombia,Netflix,75.0,7935.0
tt28494829,2025-07-01,Mexico,Netflix,32.0,2807.0
tt28494829,2025-08-01,Argentina,Netflix,46.0,2714.0
tt28494829,2025-08-01,Brazil,Netflix,455.0,8701.0
tt28494829,2025-08-01,Colombia,Netflix,68.0,943.0
tt28494829,2025-08-01,Mexico,Netflix,67.0,5292.0
tt28494829,2025-09-01,Argentina,Netflix,53.0,5693.0
tt28494829,2025-09-01,Colombia,Netflix,22.0,2015.0
tt28494829,2025-09-01,Mexico,Netflix,23.0,2540.0
tt28494829,2025-10-01,Argentina,Netflix,12.0,28.0
tt28494829,2025-10-01,Brazil,Netflix,13.0,1033.0
tt28494829,2025-10-01,Colombia,Netflix,29.0,3185.0
tt28494829,2025-10-01,Mexico,Netflix,5.0,703.0
tt28494829,2025-11-01,Brazil,Netflix,8.0,656.0
tt28494829,2025-11-01,Colombia,Netflix,23.0,1824.0
tt28494829,2025-11-01,Mexico,Netflix,82.0,1152.0
tt28494829,2025-12-01,Argentina,Netflix,36.0,1946.0
tt28494829,2025-12-01,Brazil,Netflix,30.0,2871.0
tt28494829,2025-12-01,Colombia,Netflix,23.0,2203.0
tt28494829,2025-12-01,Mexico,Netflix,55.0,6090.0
tt28494829,2026-01-01,Brazil,Netflix,32.0,2700.0
tt28494829,2026-01-01,Colombia,Netflix,29.0,3036.0
tt28494829,2026-01-01,Mexico,Netflix,38.0,4120.0
tt28494829,2026-02-01,Argentina,Netflix,18.0,548.0
tt28494829,2026-02-01,Brazil,Netflix,77.0,7549.0
tt28494829,2026-02-01,Colombia,Netflix,8.0,612.0
tt28494829,2026-02-01,Mexico,Netflix,91.0,9166.0
tt28494829,2026-03-01,Brazil,Netflix,48.0,2893.0
tt28494829,2026-03-01,Colombia,Netflix,22.0,2626.0
tt28494829,2026-03-01,Mexico,Netflix,93.0,9903.0
tt28494829,2026-04-01,Argentina,Netflix,28.0,2988.0
tt28494829,2026-04-01,Brazil,Netflix,85.0,9212.0
tt28494829,2026-04-01,Colombia,Netflix,15.0,1193.0
tt28494829,2026-04-01,Mexico,Netflix,67.0,5071.0
tt28494829,2026-05-01,Argentina,Netflix,14.0,1635.0
tt28494829,2026-05-01,Colombia,Netflix,6.0,444.0
tt28494829,2026-05-01,Mexico,Netflix,53.0,5371.0
tt28494829,2026-06-01,Brazil,Netflix,40.0,4387.0
tt28494829,2026-06-01,Colombia,Netflix,6.0,349.0
tt28494829,2026-06-01,Mexico,Netflix,78.0,5366.0
tt28497675,2024-10-01,Argentina,Amazon,267.0,10075.0
tt28497675,2024-10-01,Brazil,Amazon,3645.0,294622.0
tt28497675,2024-10-01,Colombia,Amazon,175.0,3693.0
tt28497675,2024-10-01,Mexico,Amazon,486.0,18075.0
tt28497675,2024-11-01,Argentina,Amazon,33.0,1086.0
tt28497675,2024-11-01,Brazil,Amazon,1018.0,71128.0
tt28497675,2024-11-01,Colombia,Amazon,57.0,3245.0
tt28497675,2024-11-01,Mexico,Amazon,120.0,7912.0
tt28497675,2024-12-01,Brazil,Amazon,244.0,20078.0
tt28497675,2024-12-01,Colombia,Amazon,8.0,51.0
tt28497675,2025-01-01,Brazil,Amazon,122.0,12250.0
tt28497675,2025-02-01,Brazil,Amazon,37.0,2929.0
tt28497675,2025-03-01,Brazil,Amazon,84.0,7361.0
tt28497675,2025-03-01,Mexico,Amazon,5.0,61.0
tt28497675,2025-04-01,Brazil,Amazon,101.0,10648.0
tt28497675,2025-05-01,Brazil,Amazon,43.0,4578.0
tt28497675,2025-05-01,Colombia,Amazon,102.0,10529.0
tt28497675,2025-05-01,Mexico,Amazon,1.0,193.0
tt28497675,2025-06-01,Brazil,Amazon,24.0,2560.0
tt28497675,2025-06-01,Mexico,Amazon,3.0,365.0
tt28497675,2025-07-01,Brazil,Amazon,422.0,43660.0
tt28497675,2025-08-01,Brazil,Amazon,100.0,9711.0
tt28497675,2025-09-01,Brazil,Amazon,16.0,1795.0
tt28497675,2025-10-01,Brazil,Amazon,248.0,25585.0
tt28497675,2025-11-01,Brazil,Amazon,7.0,868.0
tt28497675,2025-12-01,Brazil,Amazon,50.0,5235.0
tt28497675,2026-01-01,Brazil,Amazon,41.0,4329.0
tt28497675,2026-02-01,Brazil,Amazon,19.0,1998.0
tt28497675,2026-02-01,Mexico,Amazon,6.0,621.0
tt28497675,2026-03-01,Brazil,Amazon,8.0,858.0
tt28497675,2026-03-01,Mexico,Amazon,10.0,1127.0
tt28497675,2026-04-01,Brazil,Amazon,69.0,5984.0
tt28497675,2026-05-01,Brazil,Amazon,28.0,3008.0
tt28497675,2026-06-01,Brazil,Amazon,43.0,4551.0
tt28498159,2026-01-01,Mexico,Amazon,6.0,620.0
tt28508934,2026-01-01,Argentina,Netflix,14.0,92.0
tt28508934,2026-01-01,Brazil,Netflix,15.0,1880.0
tt28508934,2026-02-01,Brazil,Netflix,14.0,131.0
tt28510079,2024-12-01,Argentina,Amazon,280.0,26385.0
tt28510079,2024-12-01,Brazil,Amazon,1583.0,141032.0
tt28510079,2024-12-01,Colombia,Amazon,565.0,55222.0
tt28510079,2024-12-01,Mexico,Amazon,950.0,80777.0
tt28510079,2025-01-01,Argentina,Amazon,675.0,36396.0
tt28510079,2025-01-01,Brazil,Amazon,2480.0,219754.0
tt28510079,2025-01-01,Colombia,Amazon,1344.0,104766.0
tt28510079,2025-01-01,Mexico,Amazon,2071.0,195349.0
tt28510079,2025-02-01,Argentina,Amazon,245.0,23486.0
tt28510079,2025-02-01,Brazil,Amazon,361.0,13271.0
tt28510079,2025-02-01,Colombia,Amazon,404.0,43899.0
tt28510079,2025-02-01,Mexico,Amazon,75.0,7602.0
tt28510079,2025-03-01,Argentina,Amazon,183.0,11729.0
tt28510079,2025-03-01,Brazil,Amazon,559.0,37245.0
tt28510079,2025-03-01,Colombia,Amazon,125.0,3601.0
tt28510079,2025-03-01,Mexico,Amazon,272.0,25920.0
tt28510079,2025-04-01,Argentina,Amazon,66.0,5725.0
tt28510079,2025-04-01,Brazil,Amazon,90.0,11311.0
tt28510079,2025-04-01,Colombia,Amazon,51.0,3393.0
tt28510079,2025-04-01,Mexico,Amazon,105.0,12861.0
tt28510079,2025-05-01,Argentina,Amazon,4.0,598.0
tt28510079,2025-05-01,Brazil,Amazon,152.0,18338.0
tt28510079,2025-05-01,Colombia,Amazon,34.0,2430.0
tt28510079,2025-05-01,Mexico,Amazon,112.0,13413.0
tt28510079,2025-06-01,Brazil,Amazon,566.0,68182.0
tt28510079,2025-06-01,Colombia,Amazon,56.0,2735.0
tt28510079,2025-06-01,Mexico,Amazon,87.0,10789.0
tt28510079,2025-07-01,Brazil,Amazon,303.0,25817.0
tt28510079,2025-07-01,Colombia,Amazon,83.0,10224.0
tt28510079,2025-07-01,Mexico,Amazon,11.0,1501.0
tt28510079,2025-08-01,Brazil,Amazon,221.0,25915.0
tt28510079,2025-08-01,Colombia,Amazon,45.0,5268.0
tt28510079,2025-08-01,Mexico,Amazon,14.0,1829.0
tt28510079,2025-09-01,Brazil,Amazon,157.0,19296.0
tt28510079,2025-09-01,Colombia,Amazon,61.0,7053.0
tt28510079,2025-09-01,Mexico,Amazon,11.0,1451.0
tt28510079,2025-10-01,Brazil,Amazon,157.0,19075.0
tt28510079,2025-10-01,Mexico,Amazon,407.0,47200.0
tt28510079,2025-11-01,Brazil,Amazon,139.0,16015.0
tt28510079,2025-11-01,Mexico,Amazon,307.0,35887.0
tt28510079,2025-12-01,Brazil,Amazon,459.0,19000.0
tt28510079,2025-12-01,Mexico,Amazon,39.0,4434.0
tt28510079,2026-01-01,Argentina,Amazon,50.0,2889.0
tt28510079,2026-01-01,Brazil,Amazon,246.0,24176.0
tt28510079,2026-01-01,Colombia,Amazon,88.0,10454.0
tt28510079,2026-01-01,Mexico,Amazon,48.0,5080.0
tt28510079,2026-02-01,Argentina,Amazon,16.0,1996.0
tt28510079,2026-02-01,Brazil,Amazon,102.0,12005.0
tt28510079,2026-02-01,Colombia,Amazon,36.0,3516.0
tt28510079,2026-02-01,Mexico,Amazon,78.0,7879.0
tt28510079,2026-03-01,Argentina,Amazon,16.0,1803.0
tt28510079,2026-03-01,Brazil,Amazon,80.0,8846.0
tt28510079,2026-03-01,Colombia,Amazon,56.0,6480.0
tt28510079,2026-03-01,Mexico,Amazon,47.0,5410.0
tt28510079,2026-04-01,Argentina,Amazon,18.0,2224.0
tt28510079,2026-04-01,Brazil,Amazon,49.0,4619.0
tt28510079,2026-04-01,Colombia,Amazon,28.0,3430.0
tt28510079,2026-04-01,Mexico,Amazon,102.0,8705.0
tt28510079,2026-05-01,Argentina,Amazon,22.0,2657.0
tt28510079,2026-05-01,Brazil,Amazon,157.0,18481.0
tt28510079,2026-05-01,Colombia,Amazon,101.0,11036.0
tt28510079,2026-05-01,Mexico,Amazon,113.0,13099.0
tt28510079,2026-06-01,Argentina,Amazon,63.0,5859.0
tt28510079,2026-06-01,Brazil,Amazon,203.0,22432.0
tt28510079,2026-06-01,Colombia,Amazon,63.0,6479.0
tt28510079,2026-06-01,Mexico,Amazon,159.0,12035.0
tt28547912,2025-12-01,Argentina,Netflix,18.0,2413.0
tt28552695,2023-08-01,Argentina,Netflix,629.0,48613.0
tt28552695,2023-08-01,Brazil,Netflix,5120.0,420150.0
tt28552695,2023-08-01,Colombia,Netflix,436.0,34709.0
tt28552695,2023-08-01,Mexico,Netflix,1004.0,76468.0
tt28552695,2023-09-01,Argentina,Netflix,90.0,6570.0
tt28552695,2023-09-01,Brazil,Netflix,874.0,74292.0
tt28552695,2023-09-01,Colombia,Netflix,67.0,5884.0
tt28552695,2023-09-01,Mexico,Netflix,189.0,15262.0
tt28552695,2023-10-01,Argentina,Netflix,37.0,3737.0
tt28552695,2023-10-01,Brazil,Netflix,104.0,6519.0
tt28552695,2023-10-01,Colombia,Netflix,4.0,325.0
tt28552695,2023-10-01,Mexico,Netflix,35.0,3866.0
tt28552695,2023-11-01,Argentina,Netflix,4.0,460.0
tt28552695,2023-11-01,Brazil,Netflix,150.0,13422.0
tt28552695,2023-11-01,Colombia,Netflix,20.0,2003.0
tt28552695,2023-11-01,Mexico,Netflix,50.0,3513.0
tt28552695,2023-12-01,Argentina,Netflix,10.0,736.0
tt28552695,2023-12-01,Brazil,Netflix,53.0,5426.0
tt28552695,2023-12-01,Colombia,Netflix,4.0,320.0
tt28552695,2023-12-01,Mexico,Netflix,56.0,2824.0
tt28552695,2024-01-01,Argentina,Netflix,34.0,3584.0
tt28552695,2024-01-01,Brazil,Netflix,174.0,13107.0
tt28552695,2024-01-01,Colombia,Netflix,6.0,671.0
tt28552695,2024-01-01,Mexico,Netflix,35.0,2735.0
tt28552695,2024-02-01,Argentina,Netflix,7.0,816.0
tt28552695,2024-02-01,Brazil,Netflix,31.0,3291.0
tt28552695,2024-02-01,Colombia,Netflix,16.0,989.0
tt28552695,2024-02-01,Mexico,Netflix,8.0,862.0
tt28552695,2024-03-01,Argentina,Netflix,56.0,4943.0
tt28552695,2024-03-01,Brazil,Netflix,123.0,10275.0
tt28552695,2024-03-01,Colombia,Netflix,43.0,4034.0
tt28552695,2024-03-01,Mexico,Netflix,131.0,10979.0
tt28552695,2024-04-01,Argentina,Netflix,28.0,3151.0
tt28552695,2024-04-01,Brazil,Netflix,63.0,6576.0
tt28552695,2024-04-01,Colombia,Netflix,37.0,3737.0
tt28552695,2024-04-01,Mexico,Netflix,142.0,11404.0
tt28552695,2024-05-01,Argentina,Netflix,64.0,6360.0
tt28552695,2024-05-01,Brazil,Netflix,119.0,10328.0
tt28552695,2024-05-01,Colombia,Netflix,26.0,1642.0
tt28552695,2024-05-01,Mexico,Netflix,109.0,7364.0
tt28552695,2024-06-01,Argentina,Netflix,13.0,1234.0
tt28552695,2024-06-01,Brazil,Netflix,112.0,10065.0
tt28552695,2024-06-01,Colombia,Netflix,13.0,631.0
tt28552695,2024-06-01,Mexico,Netflix,50.0,2591.0
tt28552695,2024-07-01,Argentina,Netflix,35.0,3150.0
tt28552695,2024-07-01,Brazil,Netflix,99.0,6803.0
tt28552695,2024-07-01,Colombia,Netflix,46.0,2868.0
tt28552695,2024-07-01,Mexico,Netflix,42.0,997.0
tt28552695,2024-08-01,Argentina,Netflix,25.0,2355.0
tt28552695,2024-08-01,Brazil,Netflix,121.0,8341.0
tt28552695,2024-08-01,Colombia,Netflix,30.0,3128.0
tt28552695,2024-08-01,Mexico,Netflix,74.0,6066.0
tt28552695,2024-09-01,Argentina,Netflix,6.0,3.0
tt28552695,2024-09-01,Brazil,Netflix,99.0,6652.0
tt28552695,2024-09-01,Colombia,Netflix,31.0,3291.0
tt28552695,2024-09-01,Mexico,Netflix,31.0,848.0
tt28552695,2024-10-01,Argentina,Netflix,43.0,2894.0
tt28552695,2024-10-01,Brazil,Netflix,298.0,28456.0
tt28552695,2024-10-01,Colombia,Netflix,11.0,1189.0
tt28552695,2024-10-01,Mexico,Netflix,89.0,2502.0
tt28552695,2024-11-01,Argentina,Netflix,35.0,1387.0
tt28552695,2024-11-01,Brazil,Netflix,64.0,4211.0
tt28552695,2024-11-01,Colombia,Netflix,12.0,1307.0
tt28552695,2024-11-01,Mexico,Netflix,10.0,621.0
tt28552695,2024-12-01,Argentina,Netflix,11.0,674.0
tt28552695,2024-12-01,Brazil,Netflix,68.0,2669.0
tt28552695,2024-12-01,Colombia,Netflix,6.0,7.0
tt28552695,2024-12-01,Mexico,Netflix,12.0,1362.0
tt28552695,2025-01-01,Brazil,Netflix,73.0,6742.0
tt28552695,2025-01-01,Colombia,Netflix,5.0,0.0
tt28552695,2025-01-01,Mexico,Netflix,5.0,531.0
tt28552695,2025-02-01,Argentina,Netflix,7.0,747.0
tt28552695,2025-02-01,Brazil,Netflix,46.0,3417.0
tt28552695,2025-02-01,Colombia,Netflix,3.0,355.0
tt28552695,2025-02-01,Mexico,Netflix,4.0,504.0
tt28552695,2025-03-01,Argentina,Netflix,7.0,738.0
tt28552695,2025-03-01,Colombia,Netflix,3.0,352.0
tt28552695,2025-03-01,Mexico,Netflix,89.0,459.0
tt28552695,2025-04-01,Argentina,Netflix,9.0,951.0
tt28552695,2025-04-01,Brazil,Netflix,43.0,3951.0
tt28552695,2025-04-01,Colombia,Netflix,3.0,181.0
tt28552695,2025-04-01,Mexico,Netflix,7.0,796.0
tt28552695,2025-05-01,Argentina,Netflix,4.0,452.0
tt28552695,2025-05-01,Brazil,Netflix,216.0,10423.0
tt28552695,2025-05-01,Colombia,Netflix,6.0,449.0
tt28552695,2025-05-01,Mexico,Netflix,9.0,1092.0
tt28552695,2025-06-01,Argentina,Netflix,5.0,370.0
tt28552695,2025-06-01,Brazil,Netflix,62.0,3606.0
tt28552695,2025-06-01,Mexico,Netflix,3.0,353.0
tt28552695,2025-07-01,Brazil,Netflix,65.0,1610.0
tt28552695,2025-07-01,Mexico,Netflix,69.0,1026.0
tt28552695,2025-08-01,Brazil,Netflix,124.0,894.0
tt28552695,2025-08-01,Colombia,Netflix,9.0,1049.0
tt28552695,2025-08-01,Mexico,Netflix,11.0,931.0
tt28552695,2025-09-01,Brazil,Netflix,18.0,1905.0
tt28552695,2025-09-01,Colombia,Netflix,3.0,322.0
tt28552695,2025-10-01,Argentina,Netflix,12.0,48.0
tt28552695,2025-10-01,Brazil,Netflix,16.0,1690.0
tt28552695,2025-10-01,Colombia,Netflix,9.0,1058.0
tt28552695,2025-10-01,Mexico,Netflix,2.0,187.0
tt28552695,2025-11-01,Argentina,Netflix,26.0,2239.0
tt28552695,2025-11-01,Brazil,Netflix,386.0,28215.0
tt28552695,2025-11-01,Colombia,Netflix,20.0,1648.0
tt28552695,2025-11-01,Mexico,Netflix,3.0,392.0
tt28552695,2025-12-01,Brazil,Netflix,66.0,5395.0
tt28552695,2025-12-01,Mexico,Netflix,1.0,118.0
tt28552695,2026-01-01,Brazil,Netflix,61.0,3694.0
tt28552695,2026-01-01,Colombia,Netflix,8.0,457.0
tt28552695,2026-02-01,Colombia,Netflix,11.0,1342.0
tt28552695,2026-02-01,Mexico,Netflix,7.0,32.0
tt28552695,2026-03-01,Argentina,Netflix,17.0,1035.0
tt28552695,2026-03-01,Brazil,Netflix,16.0,827.0
tt28552695,2026-03-01,Colombia,Netflix,3.0,14.0
tt28552695,2026-04-01,Brazil,Netflix,24.0,1797.0
tt28552695,2026-04-01,Colombia,Netflix,4.0,440.0
tt28552695,2026-05-01,Brazil,Netflix,69.0,6948.0
tt28552695,2026-05-01,Colombia,Netflix,4.0,463.0
tt28552695,2026-06-01,Argentina,Netflix,7.0,834.0
tt28552695,2026-06-01,Brazil,Netflix,29.0,3036.0
tt28554013,2023-12-01,Argentina,Netflix,117.0,7268.0
tt28554013,2023-12-01,Brazil,Netflix,502.0,24032.0
tt28554013,2023-12-01,Colombia,Netflix,144.0,8302.0
tt28554013,2023-12-01,Mexico,Netflix,255.0,19517.0
tt28554013,2024-01-01,Argentina,Netflix,0.0,0.0
tt28554013,2024-01-01,Brazil,Netflix,70.0,1796.0
tt28554013,2024-01-01,Colombia,Netflix,0.0,0.0
tt28554013,2024-01-01,Mexico,Netflix,15.0,644.0
tt28554013,2024-02-01,Argentina,Netflix,0.0,0.0
tt28554013,2024-02-01,Brazil,Netflix,40.0,2415.0
tt28554013,2024-02-01,Colombia,Netflix,16.0,336.0
tt28554013,2024-02-01,Mexico,Netflix,27.0,2644.0
tt28554013,2024-03-01,Argentina,Netflix,5.0,360.0
tt28554013,2024-03-01,Colombia,Netflix,0.0,0.0
tt28554013,2024-03-01,Mexico,Netflix,17.0,520.0
tt28554013,2024-05-01,Mexico,Netflix,9.0,215.0
tt28554013,2024-07-01,Brazil,Netflix,16.0,1.0
tt28554013,2024-08-01,Brazil,Netflix,12.0,1321.0
tt28554013,2024-09-01,Colombia,Netflix,2.0,157.0
tt28554013,2026-05-01,Mexico,Netflix,20.0,75.0
tt28567745,2024-05-01,Argentina,Netflix,629.0,44891.0
tt28567745,2024-05-01,Brazil,Netflix,2081.0,149699.0
tt28567745,2024-05-01,Colombia,Netflix,544.0,35736.0
tt28567745,2024-05-01,Mexico,Netflix,965.0,69018.0
tt28567745,2024-06-01,Argentina,Netflix,226.0,16817.0
tt28567745,2024-06-01,Brazil,Netflix,504.0,39953.0
tt28567745,2024-06-01,Colombia,Netflix,349.0,25794.0
tt28567745,2024-06-01,Mexico,Netflix,464.0,36653.0
tt28567745,2024-07-01,Argentina,Netflix,23.0,2246.0
tt28567745,2024-07-01,Brazil,Netflix,68.0,5281.0
tt28567745,2024-07-01,Colombia,Netflix,10.0,774.0
tt28567745,2024-07-01,Mexico,Netflix,116.0,7764.0
tt28567745,2024-08-01,Argentina,Netflix,51.0,3440.0
tt28567745,2024-08-01,Brazil,Netflix,79.0,3815.0
tt28567745,2024-08-01,Colombia,Netflix,39.0,2626.0
tt28567745,2024-08-01,Mexico,Netflix,156.0,3631.0
tt28567745,2024-09-01,Argentina,Netflix,37.0,3024.0
tt28567745,2024-09-01,Brazil,Netflix,19.0,95.0
tt28567745,2024-09-01,Colombia,Netflix,3.0,331.0
tt28567745,2024-09-01,Mexico,Netflix,30.0,2907.0
tt28567745,2024-10-01,Argentina,Netflix,11.0,243.0
tt28567745,2024-10-01,Brazil,Netflix,24.0,1293.0
tt28567745,2024-10-01,Colombia,Netflix,14.0,490.0
tt28567745,2024-10-01,Mexico,Netflix,4.0,470.0
tt28567745,2024-11-01,Brazil,Netflix,58.0,4416.0
tt28567745,2024-11-01,Colombia,Netflix,13.0,974.0
tt28567745,2024-11-01,Mexico,Netflix,40.0,3286.0
tt28567745,2024-12-01,Argentina,Netflix,61.0,4427.0
tt28567745,2024-12-01,Brazil,Netflix,112.0,2529.0
tt28567745,2024-12-01,Colombia,Netflix,34.0,3531.0
tt28567745,2024-12-01,Mexico,Netflix,24.0,584.0
tt28567745,2025-01-01,Argentina,Netflix,26.0,1505.0
tt28567745,2025-01-01,Brazil,Netflix,153.0,12126.0
tt28567745,2025-01-01,Colombia,Netflix,20.0,1266.0
tt28567745,2025-01-01,Mexico,Netflix,67.0,5274.0
tt28567745,2025-02-01,Argentina,Netflix,26.0,2064.0
tt28567745,2025-02-01,Brazil,Netflix,22.0,1118.0
tt28567745,2025-02-01,Colombia,Netflix,18.0,1423.0
tt28567745,2025-02-01,Mexico,Netflix,33.0,1802.0
tt28567745,2025-03-01,Argentina,Netflix,25.0,1948.0
tt28567745,2025-03-01,Brazil,Netflix,256.0,18332.0
tt28567745,2025-03-01,Colombia,Netflix,13.0,1535.0
tt28567745,2025-04-01,Brazil,Netflix,27.0,1840.0
tt28567745,2025-04-01,Colombia,Netflix,5.0,592.0
tt28567745,2025-04-01,Mexico,Netflix,8.0,831.0
tt28567745,2025-05-01,Argentina,Netflix,4.0,432.0
tt28567745,2025-05-01,Brazil,Netflix,97.0,7575.0
tt28567745,2025-05-01,Colombia,Netflix,12.0,1254.0
tt28567745,2025-05-01,Mexico,Netflix,29.0,2492.0
tt28567745,2025-06-01,Argentina,Netflix,46.0,4234.0
tt28567745,2025-06-01,Brazil,Netflix,205.0,19170.0
tt28567745,2025-06-01,Colombia,Netflix,9.0,825.0
tt28567745,2025-06-01,Mexico,Netflix,35.0,3582.0
tt28567745,2025-07-01,Brazil,Netflix,133.0,12634.0
tt28567745,2025-07-01,Colombia,Netflix,10.0,1126.0
tt28567745,2025-07-01,Mexico,Netflix,226.0,21421.0
tt28567745,2025-08-01,Argentina,Netflix,11.0,242.0
tt28567745,2025-08-01,Brazil,Netflix,98.0,7590.0
tt28567745,2025-08-01,Colombia,Netflix,11.0,1336.0
tt28567745,2025-08-01,Mexico,Netflix,9.0,1006.0
tt28567745,2025-09-01,Argentina,Netflix,20.0,1999.0
tt28567745,2025-09-01,Brazil,Netflix,23.0,1699.0
tt28567745,2025-09-01,Colombia,Netflix,38.0,3217.0
tt28567745,2025-09-01,Mexico,Netflix,61.0,5867.0
tt28567745,2025-10-01,Brazil,Netflix,63.0,5107.0
tt28567745,2025-10-01,Colombia,Netflix,10.0,514.0
tt28567745,2025-10-01,Mexico,Netflix,4.0,407.0
tt28567745,2025-11-01,Brazil,Netflix,3.0,312.0
tt28567745,2025-11-01,Colombia,Netflix,9.0,595.0
tt28567745,2025-11-01,Mexico,Netflix,1.0,161.0
tt28567745,2025-12-01,Brazil,Netflix,4.0,354.0
tt28567745,2025-12-01,Colombia,Netflix,3.0,91.0
tt28567745,2025-12-01,Mexico,Netflix,1.0,158.0
tt28567745,2026-01-01,Argentina,Netflix,26.0,2427.0
tt28567745,2026-01-01,Brazil,Netflix,220.0,21183.0
tt28567745,2026-01-01,Colombia,Netflix,34.0,3607.0
tt28567745,2026-02-01,Brazil,Netflix,61.0,6212.0
tt28567745,2026-02-01,Colombia,Netflix,7.0,727.0
tt28567745,2026-03-01,Brazil,Netflix,8.0,848.0
tt28567745,2026-03-01,Colombia,Netflix,12.0,501.0
tt28567745,2026-03-01,Mexico,Netflix,7.0,782.0
tt28567745,2026-04-01,Argentina,Netflix,26.0,2591.0
tt28567745,2026-04-01,Brazil,Netflix,40.0,2064.0
tt28567745,2026-04-01,Colombia,Netflix,3.0,345.0
tt28567745,2026-05-01,Argentina,Netflix,9.0,315.0
tt28567745,2026-05-01,Brazil,Netflix,19.0,1914.0
tt28567745,2026-05-01,Mexico,Netflix,72.0,7040.0
tt28567745,2026-06-01,Argentina,Netflix,6.0,608.0
tt28567745,2026-06-01,Brazil,Netflix,16.0,910.0
tt28567745,2026-06-01,Colombia,Netflix,6.0,393.0
tt28567745,2026-06-01,Mexico,Netflix,23.0,2371.0
tt28568397,2023-09-01,Argentina,Netflix,10.0,1158.0
tt28568397,2023-09-01,Brazil,Netflix,35.0,1005.0
tt28568397,2023-09-01,Colombia,Netflix,13.0,399.0
tt28568397,2023-09-01,Mexico,Netflix,54.0,1780.0
tt28568397,2023-10-01,Argentina,Netflix,4.0,18.0
tt28568397,2023-10-01,Brazil,Netflix,13.0,49.0
tt28568397,2023-12-01,Argentina,Netflix,7.0,401.0
tt28568397,2024-11-01,Colombia,Netflix,12.0,1210.0
tt28576307,2024-10-01,Argentina,Amazon,170.0,10045.0
tt28576307,2024-10-01,Brazil,Amazon,649.0,45670.0
tt28576307,2024-10-01,Colombia,Amazon,143.0,6195.0
tt28576307,2024-10-01,Mexico,Amazon,1911.0,117586.0
tt28576307,2024-11-01,Argentina,Amazon,73.0,4394.0
tt28576307,2024-11-01,Brazil,Amazon,110.0,7154.0
tt28576307,2024-11-01,Colombia,Amazon,5.0,395.0
tt28576307,2024-11-01,Mexico,Amazon,349.0,24981.0
tt28576307,2024-12-01,Argentina,Amazon,6.0,456.0
tt28576307,2024-12-01,Colombia,Amazon,13.0,1098.0
tt28576307,2024-12-01,Mexico,Amazon,141.0,4294.0
tt28576307,2025-01-01,Argentina,Amazon,13.0,373.0
tt28576307,2025-01-01,Mexico,Amazon,6.0,2.0
tt28576307,2025-03-01,Brazil,Amazon,76.0,6147.0
tt28576307,2025-04-01,Brazil,Amazon,67.0,5287.0
tt28576307,2025-04-01,Colombia,Amazon,75.0,4618.0
tt28576307,2025-04-01,Mexico,Amazon,12.0,778.0
tt28576307,2025-05-01,Brazil,Amazon,24.0,1966.0
tt28576307,2025-05-01,Mexico,Amazon,23.0,1110.0
tt28576307,2025-06-01,Brazil,Amazon,37.0,3066.0
tt28576307,2025-06-01,Mexico,Amazon,18.0,1300.0
tt28576307,2025-07-01,Mexico,Amazon,3.0,41.0
tt28576307,2025-08-01,Mexico,Amazon,129.0,10169.0
tt28576307,2025-09-01,Brazil,Amazon,7.0,601.0
tt28576307,2025-10-01,Brazil,Amazon,124.0,9946.0
tt28576307,2025-11-01,Brazil,Amazon,635.0,50975.0
tt28576307,2026-01-01,Brazil,Amazon,59.0,4832.0
tt28576307,2026-02-01,Brazil,Amazon,18.0,576.0
tt28576307,2026-02-01,Mexico,Amazon,70.0,5622.0
tt28576307,2026-03-01,Mexico,Amazon,19.0,1644.0
tt28576307,2026-04-01,Argentina,Amazon,36.0,1601.0
tt28576307,2026-04-01,Brazil,Amazon,7.0,53.0
tt28576307,2026-04-01,Colombia,Amazon,15.0,1245.0
tt28576307,2026-04-01,Mexico,Amazon,77.0,3129.0
tt28576307,2026-05-01,Argentina,Amazon,14.0,356.0
tt28576307,2026-05-01,Mexico,Amazon,45.0,3757.0
tt28576307,2026-06-01,Brazil,Amazon,14.0,1119.0
tt28607951,2025-04-01,Brazil,Amazon,24.0,3258.0
tt28607951,2025-07-01,Brazil,Amazon,1401.0,172250.0
tt28607951,2025-08-01,Brazil,Amazon,1549.0,89330.0
tt28607951,2025-09-01,Brazil,Amazon,458.0,41819.0
tt28607951,2025-09-01,Colombia,HBO Max,44.0,2544.0
tt28607951,2025-09-01,Mexico,Amazon,532.0,72230.0
tt28607951,2025-09-01,Mexico,HBO Max,32.0,4501.0
tt28607951,2025-10-01,Brazil,Amazon,61.0,8316.0
tt28607951,2025-11-01,Brazil,Amazon,685.0,92567.0
tt28607951,2025-12-01,Brazil,Amazon,35.0,4821.0
tt28607951,2026-01-01,Argentina,HBO Max,29.0,3120.0
tt28607951,2026-01-01,Brazil,Amazon,84.0,11279.0
tt28607951,2026-01-01,Colombia,HBO Max,10.0,1255.0
